POI_ID,USE_TYPE,NAME,NAME_LONG,LEVEL_ID,SCHEDULE_E,CAPACITY,AREA_ID,ASSIGNMENT,AREA_GROSS,HEIGHT_REL,RESERVATIO,ORG_AREA_I,ALLOCATION,CREATED_US,CREATED_DA,LAST_EDITE,LAST_EDI_1,VALIDATION,ORIG_FID,CATEGORY_T,SYMBOL_CAT
OtherBuildings.DignityHealthArena.L02.SY,STAIR,SY,"STAIR, L02",OtherBuildings.DignityHealthArena.L02,,0,,none,146.02719600000,32.00000000000,0,,,ABHINOVDUTTA,10/1/2025,ABHINOVDUTTA,10/1/2025,2,1347,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L02.2-SA1,STAIR,2-SA1,"STAIR, L02",OtherBuildings.DignityHealthArena.L02,,0,,none,42.68458692440,32.00000000000,0,,,ABHINOVDUTTA,10/1/2025,ABHINOVDUTTA,10/1/2025,2,1578,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L02.2-SA2,STAIR,2-SA2,"STAIR, L02",OtherBuildings.DignityHealthArena.L02,,0,,none,40.57143019030,32.00000000000,0,,,ABHINOVDUTTA,10/1/2025,ABHINOVDUTTA,10/1/2025,2,1579,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L02.2-SA3,STAIR,2-SA3,"STAIR, L02",OtherBuildings.DignityHealthArena.L02,,0,,none,43.72103525680,32.00000000000,0,,,ABHINOVDUTTA,10/1/2025,ABHINOVDUTTA,10/1/2025,2,1580,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L02.2-SA4,STAIR,2-SA4,"STAIR, L02",OtherBuildings.DignityHealthArena.L02,,0,,none,42.85987252020,32.00000000000,0,,,ABHINOVDUTTA,10/1/2025,ABHINOVDUTTA,10/1/2025,2,1581,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L02.2-SA5,STAIR,2-SA5,"STAIR, L02",OtherBuildings.DignityHealthArena.L02,,0,,none,48.32018893220,32.00000000000,0,,,ABHINOVDUTTA,10/1/2025,ABHINOVDUTTA,10/1/2025,2,1582,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L02.2-SA6,STAIR,2-SA6,"STAIR, L02",OtherBuildings.DignityHealthArena.L02,,0,,none,49.22413869320,32.00000000000,0,,,ABHINOVDUTTA,10/1/2025,ABHINOVDUTTA,10/1/2025,2,1583,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L02.2-SA7,STAIR,2-SA7,"STAIR, L02",OtherBuildings.DignityHealthArena.L02,,0,,none,44.46784973640,32.00000000000,0,,,ABHINOVDUTTA,10/1/2025,ABHINOVDUTTA,10/1/2025,2,1584,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L02.2-SA8,STAIR,2-SA8,"STAIR, L02",OtherBuildings.DignityHealthArena.L02,,0,,none,49.71640475410,32.00000000000,0,,,ABHINOVDUTTA,10/1/2025,ABHINOVDUTTA,10/1/2025,2,1585,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L02.2-SA9,STAIR,2-SA9,"STAIR, L02",OtherBuildings.DignityHealthArena.L02,,0,,none,50.82882166250,32.00000000000,0,,,ABHINOVDUTTA,10/1/2025,ABHINOVDUTTA,10/1/2025,2,1586,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L02.2-SA10,STAIR,2-SA10,"STAIR, L02",OtherBuildings.DignityHealthArena.L02,,0,,none,45.65326554690,32.00000000000,0,,,ABHINOVDUTTA,10/1/2025,ABHINOVDUTTA,10/1/2025,2,1587,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L02.2-SA11,STAIR,2-SA11,"STAIR, L02",OtherBuildings.DignityHealthArena.L02,,0,,none,45.37181518130,32.00000000000,0,,,ABHINOVDUTTA,10/1/2025,ABHINOVDUTTA,10/1/2025,2,1588,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L02.2-SA12,STAIR,2-SA12,"STAIR, L02",OtherBuildings.DignityHealthArena.L02,,0,,none,44.67929794200,32.00000000000,0,,,ABHINOVDUTTA,10/1/2025,ABHINOVDUTTA,10/1/2025,2,1589,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L02.2-SA13,STAIR,2-SA13,"STAIR, L02",OtherBuildings.DignityHealthArena.L02,,0,,none,43.42669993950,32.00000000000,0,,,ABHINOVDUTTA,10/1/2025,ABHINOVDUTTA,10/1/2025,2,1590,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L0.085,HOUSEKEEPING STORAGE,085,"HOUSEKEEPING STORAGE, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,246.11132946900,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,298,Places + Things,STORAGE
OtherBuildings.DignityHealthArena.L0.E1,ELEVATOR,E1,"ELEVATOR, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,34.33747400630,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,301,Places + Things,ELEVATOR
OtherBuildings.DignityHealthArena.L0.061,STORAGE,061,"STORAGE, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,5562.42981462000,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,305,Places + Things,STORAGE
OtherBuildings.DignityHealthArena.L0.066,IT CLOSET,066,"IT CLOSET, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,51.98244805580,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,317,Places + Things,STORAGE
OtherBuildings.DignityHealthArena.L0.005,RESTROOM,005,"RESTROOM, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,58.44830094150,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,321,Places + Things,RESTROOMS
OtherBuildings.DignityHealthArena.L0.014,STORAGE,014,"STORAGE, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,41.93423945570,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,326,Places + Things,STORAGE
OtherBuildings.DignityHealthArena.L0.028,RESTROOM,028,"RESTROOM, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,144.44470989500,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,333,Places + Things,RESTROOMS
OtherBuildings.DignityHealthArena.L0.029,CHANGING,029,"CHANGING, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,388.01649294100,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,334,Places + Things,LOCKER ROOMS AND SHOWERS
OtherBuildings.DignityHealthArena.L0.030,RESTROOM,030,"RESTROOM, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,143.56308443900,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,335,Places + Things,RESTROOMS
OtherBuildings.DignityHealthArena.L0.041,SHOWERS,041,"SHOWERS, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,134.01430822200,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,337,Places + Things,LOCKER ROOMS AND SHOWERS
OtherBuildings.DignityHealthArena.L0.040,RESTROOM,040,"RESTROOM, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,110.60288612500,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,338,Places + Things,RESTROOMS
OtherBuildings.DignityHealthArena.L0.043,RESTROOM,043,"RESTROOM, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,109.05902389700,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,339,Places + Things,RESTROOMS
OtherBuildings.DignityHealthArena.L0.059,SHOWERS,059,"SHOWERS, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,95.22762928040,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,340,Places + Things,LOCKER ROOMS AND SHOWERS
OtherBuildings.DignityHealthArena.L0.058,RESTROOM,058,"RESTROOM, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,139.19058968200,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,341,Places + Things,RESTROOMS
OtherBuildings.DignityHealthArena.L0.054,SHOWERS,054,"SHOWERS, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,97.99511768480,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,342,Places + Things,LOCKER ROOMS AND SHOWERS
OtherBuildings.DignityHealthArena.L0.053,RESTROOM,053,"RESTROOM, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,143.81696474400,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,343,Places + Things,RESTROOMS
OtherBuildings.DignityHealthArena.L0.050,SHOWERS,050,"SHOWERS, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,88.28151306900,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,346,Places + Things,LOCKER ROOMS AND SHOWERS
OtherBuildings.DignityHealthArena.L0.049,RESTROOM,049,"RESTROOM, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,278.68381787800,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,347,Places + Things,RESTROOMS
OtherBuildings.DignityHealthArena.L0.024,RESTROOM,024,"RESTROOM, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,129.39910886300,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,349,Places + Things,RESTROOMS
OtherBuildings.DignityHealthArena.L0.023,SHOWERS,023,"SHOWERS, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,161.41341079900,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,350,Places + Things,LOCKER ROOMS AND SHOWERS
OtherBuildings.DignityHealthArena.L0.079,WOMEN'S RESTROOM,079,"WOMEN'S RESTROOM, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,417.57153339700,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,351,Places + Things,RESTROOMS
OtherBuildings.DignityHealthArena.L0.076,MEN'S RESTROOM,076,"MEN'S RESTROOM, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,458.81167227100,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,352,Places + Things,RESTROOMS
OtherBuildings.DignityHealthArena.L0.1,DRESSING,1,"DRESSING, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,383.73961709500,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,355,Places + Things,LOCKER ROOMS AND SHOWERS
OtherBuildings.DignityHealthArena.L0.4,DRESSING,4,"DRESSING, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,431.82452493900,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,356,Places + Things,LOCKER ROOMS AND SHOWERS
OtherBuildings.DignityHealthArena.L0.5,DRESSING,5,"DRESSING, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,396.52625229300,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,357,Places + Things,LOCKER ROOMS AND SHOWERS
OtherBuildings.DignityHealthArena.L0.6,DRESSING,6,"DRESSING, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,288.03975304100,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,358,Places + Things,LOCKER ROOMS AND SHOWERS
OtherBuildings.DignityHealthArena.L0.3,DRESSING,3,"DRESSING, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,133.95588642000,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,359,Places + Things,LOCKER ROOMS AND SHOWERS
OtherBuildings.DignityHealthArena.L0.2,DRESSING,2,"DRESSING, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,642.01542583000,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,360,Places + Things,LOCKER ROOMS AND SHOWERS
OtherBuildings.DignityHealthArena.L0.071,KITCHEN,071,"KITCHEN, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,1689.76162629000,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,364,Places + Things,BREAK ROOM
OtherBuildings.DignityHealthArena.L0.026,STAIR,026,"STAIR, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,383.09496702200,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,367,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L0.S-V,STAIR,S-V,"STAIR, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,169.01539987600,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,368,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L0.015,SOUTH STORAGE,015,"SOUTH STORAGE, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,2021.30244607000,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,371,Places + Things,STORAGE
OtherBuildings.DignityHealthArena.L0.S-T,STAIR,S-T,"STAIR, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,281.39243185200,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,372,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L0.S-1,STAIR,S-1,"STAIR, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,290.11711874800,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,374,Places + Things,STAIRS
OtherBuildings.DignityHealthArena.L0.E1,ELEVATOR,E1,"ELEVATOR, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,111.33808780100,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,375,Places + Things,ELEVATOR
OtherBuildings.DignityHealthArena.L0.BL-ST1,STORAGE,BL-ST1,"STORAGE, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,381.43741795400,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,378,Places + Things,STORAGE
OtherBuildings.DignityHealthArena.L0.BL-ST2,STORAGE,BL-ST2,"STORAGE, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,204.61803810100,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,379,Places + Things,STORAGE
OtherBuildings.DignityHealthArena.L0.033,LOCKER,033,"LOCKER, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,485.83579120200,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,382,Places + Things,LOCKER ROOMS AND SHOWERS
OtherBuildings.DignityHealthArena.L0.047,LOCKER,047,"LOCKER, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,707.51947120100,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,383,Places + Things,LOCKER ROOMS AND SHOWERS
OtherBuildings.DignityHealthArena.L0.BL-ST3,STORAGE,BL-ST3,"STORAGE, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,46.25143550450,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,384,Places + Things,STORAGE
OtherBuildings.DignityHealthArena.L0.BL-RES1,RESTROOM,BL-RES1,"RESTROOM, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,156.71549530700,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,386,Places + Things,RESTROOMS
OtherBuildings.DignityHealthArena.L0.BL-LO1,LOBBY,BL-LO1,"LOBBY, L0",OtherBuildings.DignityHealthArena.L0,,0,,none,20.24213882680,0.00000000000,0,,,ABHINOVDUTTA,9/17/2025,TARAMAYNARD,9/29/2025,2,388,Places + Things,RECEPTION AND WAITING
OtherBuildings.DignityHealthArena.L01.ENT1,ENTRANCE,ENT1,"ENTRANCE, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,ENTRANCES
OtherBuildings.DignityHealthArena.L01.ENT2,ENTRANCE,ENT2,"ENTRANCE, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,ENTRANCES
OtherBuildings.DignityHealthArena.L01.EXT1,EXIT,EXT1,"EXIT, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,EXITS
OtherBuildings.DignityHealthArena.L01.EXT2,EXIT,EXT2,"EXIT, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,EXITS
OtherBuildings.DignityHealthArena.L01.ENT3,ENTRANCE,ENT3,"ENTRANCE, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,ENTRANCES
OtherBuildings.DignityHealthArena.L01.EXT3,EXIT,ENT3,"EXIT, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,EXITS
OtherBuildings.DignityHealthArena.L01.ENT4,ENTRANCE,ENT4,"ENTRANCE, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,ENTRANCES
OtherBuildings.DignityHealthArena.L01.EXT4,EXIT,EXT4,"EXIT, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,EXITS
OtherBuildings.DignityHealthArena.L01.ENT5,ENTRANCE,ENT5,"ENTRANCE, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,ENTRANCES
OtherBuildings.DignityHealthArena.L01.EXT5,EXIT,EXT5,"EXIT, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,EXITS
OtherBuildings.DignityHealthArena.L01.EXT6,EXIT,EXT6,"EXIT, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,EXITS
OtherBuildings.DignityHealthArena.L01.EXT7,EXIT,EXT7,"EXIT, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,EXITS
OtherBuildings.DignityHealthArena.L01.EXT8,EXIT,EXT8,"EXIT, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,EXITS
OtherBuildings.DignityHealthArena.L01.ENT6,ENTRANCE,ENT6,"ENTRANCE, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,ENTRANCES
OtherBuildings.DignityHealthArena.L01.ENT7,ENTRANCE,ENT7,"ENTRANCE, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,ENTRANCES
OtherBuildings.DignityHealthArena.L01.ENT8,ENTRANCE,ENT8,"ENTRANCE, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,ENTRANCES
OtherBuildings.DignityHealthArena.L01.ENT9,ENTRANCE,ENT9,"ENTRANCE, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,ENTRANCES
OtherBuildings.DignityHealthArena.L01.ENT10,ENTRANCE,ENT10,"ENTRANCE, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,ENTRANCES
OtherBuildings.DignityHealthArena.L01.ENT11,ENTRANCE,ENT11,"ENTRANCE, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,ENTRANCES
OtherBuildings.DignityHealthArena.L01.ENT12,ENTRANCE,ENT12,"ENTRANCE, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,ENTRANCES
OtherBuildings.DignityHealthArena.L01.ENT13,ENTRANCE,ENT13,"ENTRANCE, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,ENTRANCES
OtherBuildings.DignityHealthArena.L01.ENT14,ENTRANCE,ENT14,"ENTRANCE, L01",OtherBuildings.DignityHealthArena.L01,,0,,none,0.00000000000,0.00000000000,0,,,,10/1/2025,TARAMAYNARD,,6,0,Safety + Security,ENTRANCES
